index,antibiotic
18200,tetracycline
18201,tetracycline
18202,tetracycline
18203,tetracycline
18204,tetracycline
18205,tetracycline
18206,tetracycline
18207,tetracycline
18208,tetracycline
18215,chloramphenicol
18215,streptomycin
18215,sulfisoxazole
18215,tetracycline
18217,nalidixic acid
18217,streptomycin
18217,tetracycline
18218,streptomycin
18218,tetracycline
18219,streptomycin
18219,tetracycline
18221,tetracycline
18222,ampicillin
18222,kanamycin
18222,streptomycin
18222,sulfisoxazole
18222,tetracycline
18223,streptomycin
18223,tetracycline
18224,tetracycline
18225,streptomycin
18225,tetracycline
18227,ampicillin
18227,gentamicin
18227,kanamycin
18227,streptomycin
18227,sulfamethoxazole
18228,streptomycin
18228,sulfisoxazole
18228,tetracycline
18229,kanamycin
18229,streptomycin
18229,sulfisoxazole
18229,tetracycline
18230,kanamycin
18231,ampicillin
18231,gentamicin
18231,kanamycin
18231,streptomycin
18231,sulfisoxazole
18231,tetracycline
18232,streptomycin
18232,sulfisoxazole
18232,tetracycline
18233,ampicillin
18233,gentamicin
18233,kanamycin
18233,streptomycin
18233,sulfisoxazole
18234,ampicillin
18234,gentamicin
18234,kanamycin
18234,streptomycin
18234,sulfisoxazole
18235,ampicillin
18235,gentamicin
18235,kanamycin
18235,streptomycin
18235,sulfisoxazole
18235,tetracycline
18236,kanamycin
18237,ampicillin
18237,gentamicin
18237,kanamycin
18237,streptomycin
18237,sulfisoxazole
18239,streptomycin
18240,amoxicillin-clavulanic acid
18240,ampicillin
18240,cefoxitin
18240,ceftiofur
18240,ceftriaxone
18240,kanamycin
18242,ampicillin
18242,gentamicin
18242,kanamycin
18242,streptomycin
18242,sulfisoxazole
18243,ampicillin
18243,gentamicin
18243,streptomycin
18243,sulfisoxazole
18243,tetracycline
18244,ampicillin
18244,gentamicin
18244,streptomycin
18244,sulfisoxazole
18245,ampicillin
18245,gentamicin
18245,streptomycin
18245,sulfisoxazole
18245,tetracycline
18247,tetracycline
18250,tetracycline
18251,tetracycline
18260,sulfisoxazole
18260,tetracycline
18261,tetracycline
18263,tetracycline
18266,amoxicillin-clavulanic acid
18266,ampicillin
18266,cefoxitin
18266,ceftiofur
18266,ceftriaxone
18266,kanamycin
18267,amoxicillin-clavulanic acid
18267,ampicillin
18267,cefoxitin
18267,ceftiofur
18267,ceftriaxone
18267,kanamycin
18268,tetracycline
18269,tetracycline
18270,streptomycin
18270,sulfisoxazole
18270,tetracycline
18271,ampicillin
18271,gentamicin
18271,streptomycin
18271,sulfisoxazole
18271,tetracycline
18272,sulfisoxazole
18272,tetracycline
18273,gentamicin
18273,sulfisoxazole
18273,tetracycline
18274,sulfisoxazole
18274,tetracycline
18275,gentamicin
18275,streptomycin
18275,sulfisoxazole
18275,tetracycline
18276,gentamicin
18276,streptomycin
18276,sulfisoxazole
18276,tetracycline
18277,sulfisoxazole
18277,tetracycline
18278,sulfisoxazole
18278,tetracycline
18279,streptomycin
18279,sulfisoxazole
18279,tetracycline
18280,streptomycin
18280,sulfisoxazole
18280,tetracycline
18281,gentamicin
18281,streptomycin
18281,sulfisoxazole
18281,tetracycline
18282,streptomycin
18282,sulfisoxazole
18282,tetracycline
18283,streptomycin
18283,sulfisoxazole
18283,tetracycline
18284,streptomycin
18284,sulfisoxazole
18284,tetracycline
18285,streptomycin
18285,sulfisoxazole
18285,tetracycline
18286,sulfisoxazole
18286,tetracycline
18287,streptomycin
18288,streptomycin
18289,streptomycin
18290,streptomycin
18292,tetracycline
18293,streptomycin
18293,tetracycline
18294,tetracycline
18295,streptomycin
18295,tetracycline
18296,streptomycin
18296,tetracycline
18297,streptomycin
18297,tetracycline
18298,streptomycin
18298,tetracycline
18299,streptomycin
18299,tetracycline
18300,ampicillin
18300,kanamycin
18300,streptomycin
18300,sulfisoxazole
18301,gentamicin
18301,kanamycin
18301,streptomycin
18301,sulfamethoxazole
18301,tetracycline
18302,gentamicin
18302,streptomycin
18302,sulfisoxazole
18302,tetracycline
18303,gentamicin
18303,streptomycin
18303,sulfisoxazole
18303,tetracycline
18304,gentamicin
18304,streptomycin
18304,sulfisoxazole
18304,tetracycline
18305,streptomycin
18305,sulfisoxazole
18305,tetracycline
18306,ampicillin
18306,gentamicin
18306,streptomycin
18306,sulfisoxazole
18306,tetracycline
18308,streptomycin
18308,tetracycline
18309,ampicillin
18309,gentamicin
18309,streptomycin
18309,sulfisoxazole
18309,tetracycline
18310,streptomycin
18310,tetracycline
18311,ampicillin
18311,gentamicin
18311,streptomycin
18311,sulfisoxazole
18311,tetracycline
18312,gentamicin
18312,kanamycin
18312,streptomycin
18312,sulfisoxazole
18312,tetracycline
18313,ampicillin
18313,gentamicin
18313,streptomycin
18313,sulfisoxazole
18313,tetracycline
18314,ampicillin
18314,gentamicin
18314,streptomycin
18314,sulfisoxazole
18314,tetracycline
18315,ampicillin
18315,gentamicin
18315,streptomycin
18315,sulfisoxazole
18315,tetracycline
18316,ampicillin
18316,gentamicin
18316,streptomycin
18316,sulfisoxazole
18316,tetracycline
18317,ampicillin
18317,gentamicin
18317,streptomycin
18317,sulfisoxazole
18317,tetracycline
18318,ampicillin
18318,streptomycin
18318,tetracycline
18319,gentamicin
18319,streptomycin
18319,sulfisoxazole
18319,tetracycline
18320,streptomycin
18320,tetracycline
18321,gentamicin
18321,streptomycin
18321,sulfisoxazole
18321,tetracycline
18322,streptomycin
18322,tetracycline
18323,sulfisoxazole
18323,tetracycline
18329,amoxicillin-clavulanic acid
18329,ampicillin
18329,cefoxitin
18329,ceftriaxone
18329,tetracycline
18336,amoxicillin-clavulanic acid
18336,ampicillin
18336,cefoxitin
18336,ceftiofur
18336,ceftriaxone
18336,chloramphenicol
18336,gentamicin
18336,streptomycin
18336,sulfisoxazole
18336,tetracycline
18337,streptomycin
18338,streptomycin
18339,streptomycin
18340,streptomycin
18341,streptomycin
18342,streptomycin
18343,streptomycin
18344,ampicillin
18344,tetracycline
18345,sulfisoxazole
18345,trimethoprim-sulfamethoxazole
18348,amoxicillin-clavulanic acid
18348,ampicillin
18348,cefoxitin
18348,ceftriaxone
18362,amoxicillin-clavulanic acid
18362,ampicillin
18362,cefoxitin
18362,ceftiofur
18362,ceftriaxone
18362,chloramphenicol
18362,streptomycin
18362,sulfisoxazole
18363,amoxicillin-clavulanic acid
18363,ampicillin
18363,cefoxitin
18363,ceftiofur
18363,ceftriaxone
18363,kanamycin
18363,streptomycin
18363,sulfisoxazole
18363,tetracycline
18364,amoxicillin-clavulanic acid
18364,ampicillin
18364,cefoxitin
18364,ceftiofur
18364,ceftriaxone
18364,chloramphenicol
18364,kanamycin
18364,sulfisoxazole
18365,ampicillin
18365,chloramphenicol
18365,gentamicin
18365,kanamycin
18365,streptomycin
18365,sulfisoxazole
18365,tetracycline
18366,amoxicillin-clavulanic acid
18366,ampicillin
18366,cefoxitin
18366,ceftiofur
18366,ceftriaxone
18366,chloramphenicol
18366,kanamycin
18366,sulfisoxazole
18367,amoxicillin-clavulanic acid
18367,ampicillin
18367,cefoxitin
18367,ceftiofur
18367,ceftriaxone
18367,kanamycin
18367,streptomycin
18367,sulfisoxazole
18367,tetracycline
18368,amoxicillin-clavulanic acid
18368,ampicillin
18368,cefoxitin
18368,ceftiofur
18368,ceftriaxone
18368,kanamycin
18368,streptomycin
18368,sulfisoxazole
18368,tetracycline
18369,chloramphenicol
18369,streptomycin
18369,sulfisoxazole
18369,tetracycline
18370,amoxicillin-clavulanic acid
18370,ampicillin
18370,cefoxitin
18370,ceftriaxone
18371,chloramphenicol
18371,streptomycin
18371,sulfisoxazole
18371,tetracycline
18372,ampicillin
18372,chloramphenicol
18372,gentamicin
18372,streptomycin
18372,sulfisoxazole
18372,tetracycline
18377,gentamicin
18377,streptomycin
18377,sulfisoxazole
18377,tetracycline
18379,amoxicillin-clavulanic acid
18379,ampicillin
18379,cefoxitin
18379,ceftiofur
18379,ceftriaxone
18380,amoxicillin-clavulanic acid
18380,ampicillin
18380,cefoxitin
18380,ceftiofur
18380,ceftriaxone
18381,amoxicillin-clavulanic acid
18381,ampicillin
18381,cefoxitin
18381,ceftiofur
18381,ceftriaxone
18382,amoxicillin-clavulanic acid
18382,ampicillin
18382,cefoxitin
18382,ceftiofur
18382,ceftriaxone
18383,amoxicillin-clavulanic acid
18383,ampicillin
18383,cefoxitin
18383,ceftiofur
18383,ceftriaxone
18384,amoxicillin-clavulanic acid
18384,ampicillin
18384,cefoxitin
18384,ceftiofur
18384,ceftriaxone
18385,amoxicillin-clavulanic acid
18385,ampicillin
18385,cefoxitin
18385,ceftiofur
18385,ceftriaxone
18386,amoxicillin-clavulanic acid
18386,ampicillin
18386,cefoxitin
18386,ceftiofur
18386,ceftriaxone
18387,amoxicillin-clavulanic acid
18387,ampicillin
18387,cefoxitin
18387,ceftiofur
18387,ceftriaxone
18388,amoxicillin-clavulanic acid
18388,ampicillin
18388,cefoxitin
18388,ceftiofur
18388,ceftriaxone
18389,amoxicillin-clavulanic acid
18389,ampicillin
18389,cefoxitin
18389,ceftiofur
18389,ceftriaxone
18390,amoxicillin-clavulanic acid
18390,ampicillin
18390,cefoxitin
18390,ceftiofur
18390,ceftriaxone
18390,streptomycin
18391,amoxicillin-clavulanic acid
18391,ampicillin
18391,cefoxitin
18391,ceftiofur
18391,ceftriaxone
18392,amoxicillin-clavulanic acid
18392,ampicillin
18392,cefoxitin
18392,ceftiofur
18392,ceftriaxone
18393,amoxicillin-clavulanic acid
18393,ampicillin
18393,cefoxitin
18393,ceftiofur
18393,ceftriaxone
18394,amoxicillin-clavulanic acid
18394,ampicillin
18394,cefoxitin
18394,ceftiofur
18394,ceftriaxone
18394,gentamicin
18394,sulfisoxazole
18395,amoxicillin-clavulanic acid
18395,ampicillin
18395,cefoxitin
18395,ceftiofur
18395,ceftriaxone
18396,amoxicillin-clavulanic acid
18396,ampicillin
18396,cefoxitin
18396,ceftiofur
18396,ceftriaxone
18396,gentamicin
18396,streptomycin
18396,sulfisoxazole
18399,tetracycline
18400,sulfisoxazole
18400,tetracycline
18401,sulfisoxazole
18401,tetracycline
18402,sulfisoxazole
18402,tetracycline
18403,sulfisoxazole
18403,tetracycline
18404,sulfisoxazole
18404,tetracycline
18405,sulfisoxazole
18405,tetracycline
18406,sulfisoxazole
18406,tetracycline
18407,sulfisoxazole
18407,tetracycline
18408,sulfisoxazole
18408,tetracycline
18409,sulfisoxazole
18409,tetracycline
18410,sulfisoxazole
18410,tetracycline
18412,gentamicin
18412,kanamycin
18412,streptomycin
18414,kanamycin
18414,streptomycin
18415,kanamycin
18415,streptomycin
18416,gentamicin
18417,kanamycin
18417,streptomycin
18418,kanamycin
18418,streptomycin
18419,ampicillin
18419,kanamycin
18419,streptomycin
18419,tetracycline
18420,ampicillin
18420,kanamycin
18420,streptomycin
18420,tetracycline
18421,gentamicin
18421,streptomycin
18421,sulfisoxazole
18422,gentamicin
18422,kanamycin
18422,streptomycin
18424,amoxicillin-clavulanic acid
18424,ampicillin
18424,cefoxitin
18424,ceftiofur
18424,ceftriaxone
18425,kanamycin
18425,streptomycin
18426,amoxicillin-clavulanic acid
18426,ampicillin
18426,cefoxitin
18426,ceftiofur
18426,ceftriaxone
18427,kanamycin
18427,streptomycin
18428,gentamicin
18429,streptomycin
18431,streptomycin
18432,kanamycin
18432,streptomycin
18434,gentamicin
18434,kanamycin
18434,streptomycin
18435,gentamicin
18437,tetracycline
18442,streptomycin
18443,streptomycin
18443,sulfisoxazole
18443,tetracycline
18444,streptomycin
18444,sulfisoxazole
18444,tetracycline
18445,streptomycin
18445,sulfisoxazole
18445,tetracycline
18448,ampicillin
18448,chloramphenicol
18448,streptomycin
18448,sulfisoxazole
18448,tetracycline
18449,streptomycin
18449,sulfisoxazole
18452,gentamicin
18452,streptomycin
18452,sulfamethoxazole
18453,tetracycline
18464,amoxicillin-clavulanic acid
18464,ampicillin
18464,ceftriaxone
18464,streptomycin
18465,amoxicillin-clavulanic acid
18465,ampicillin
18465,ceftriaxone
18465,streptomycin
18466,amoxicillin-clavulanic acid
18466,ampicillin
18466,ceftriaxone
18466,streptomycin
18467,tetracycline
18468,tetracycline
18469,ampicillin
18469,gentamicin
18469,tetracycline
18470,streptomycin
18470,tetracycline
18471,tetracycline
18472,ampicillin
18472,tetracycline
18473,tetracycline
18474,ampicillin
18474,ceftriaxone
18474,nalidixic acid
18474,streptomycin
18474,tetracycline
18475,tetracycline
18476,tetracycline
18477,tetracycline
18480,streptomycin
18480,tetracycline
18483,streptomycin
18484,streptomycin
18485,streptomycin
18486,streptomycin
18488,streptomycin
18489,streptomycin
18490,streptomycin
18493,tetracycline
18494,sulfisoxazole
18494,tetracycline
18495,amoxicillin-clavulanic acid
18495,ampicillin
18495,cefoxitin
18495,ceftiofur
18495,ceftriaxone
18495,sulfisoxazole
18495,tetracycline
18496,tetracycline
18497,tetracycline
18498,ciprofloxacin
18498,nalidixic acid
18499,nalidixic acid
18500,sulfisoxazole
18500,tetracycline
18501,streptomycin
18501,sulfisoxazole
18501,tetracycline
18502,sulfisoxazole
18502,tetracycline
18503,nalidixic acid
18503,sulfisoxazole
18503,tetracycline
18504,nalidixic acid
18504,sulfisoxazole
18504,tetracycline
18506,gentamicin
18506,streptomycin
18506,sulfamethoxazole
18506,tetracycline
18507,gentamicin
18507,streptomycin
18507,sulfisoxazole
18508,gentamicin
18508,streptomycin
18508,sulfisoxazole
18509,streptomycin
18510,gentamicin
18510,streptomycin
18510,sulfisoxazole
18511,gentamicin
18511,streptomycin
18511,sulfisoxazole
18513,gentamicin
18513,streptomycin
18513,sulfisoxazole
18514,gentamicin
18514,streptomycin
18514,sulfisoxazole
18515,amoxicillin-clavulanic acid
18515,ampicillin
18515,ceftriaxone
18515,gentamicin
18515,streptomycin
18515,sulfisoxazole
18515,tetracycline
18517,tetracycline
18523,ampicillin
18523,gentamicin
18535,chloramphenicol
18535,gentamicin
18535,streptomycin
18535,sulfisoxazole
18535,tetracycline
18535,trimethoprim-sulfamethoxazole
18536,chloramphenicol
18536,nalidixic acid
18536,streptomycin
18536,sulfisoxazole
18536,tetracycline
18537,nalidixic acid
18538,nalidixic acid
18539,sulfisoxazole
18539,tetracycline
18540,ampicillin
18540,gentamicin
18540,streptomycin
18540,tetracycline
18542,streptomycin
18542,sulfisoxazole
18542,tetracycline
18543,gentamicin
18543,streptomycin
18543,sulfisoxazole
18543,tetracycline
18544,gentamicin
18544,streptomycin
18544,sulfisoxazole
18544,tetracycline
18545,amoxicillin-clavulanic acid
18545,ampicillin
18545,cefoxitin
18545,ceftiofur
18545,ceftriaxone
18545,sulfisoxazole
18545,tetracycline
18547,kanamycin
18547,sulfisoxazole
18547,tetracycline
18557,amoxicillin-clavulanic acid
18557,ampicillin
18557,cefoxitin
18557,ceftiofur
18557,ceftriaxone
18557,chloramphenicol
18557,gentamicin
18557,streptomycin
18557,sulfisoxazole
18557,tetracycline
18558,amoxicillin-clavulanic acid
18558,ampicillin
18558,cefoxitin
18558,ceftiofur
18558,ceftriaxone
18558,chloramphenicol
18558,gentamicin
18558,streptomycin
18558,sulfisoxazole
18558,tetracycline
18565,amikacin
18565,amoxicillin
18565,cefalotin
18565,cefotaxime
18565,ceftazidime
18565,ceftriaxone
18565,chloramphenicol
18565,ciprofloxacin
18565,gentamicin
18565,nalidixic acid
18565,sulfonamide
18565,tetracycline
18565,ticarcillin
18565,trimethoprim-sulfamethoxazole
18567,ampicillin
18567,gentamicin
18567,streptomycin
18567,sulfisoxazole
18568,ampicillin
18568,gentamicin
18568,streptomycin
18568,sulfisoxazole
18569,gentamicin
18569,streptomycin
18569,sulfisoxazole
18569,tetracycline
18573,ampicillin
18573,chloramphenicol
18573,streptomycin
18573,sulfisoxazole
18573,tetracycline
18575,sulfisoxazole
18575,tetracycline
18578,amoxicillin-clavulanic acid
18578,ampicillin
18578,cefoxitin
18578,ceftriaxone
18583,tetracycline
18584,tetracycline
18589,tetracycline
18590,tetracycline
18591,tetracycline
18592,tetracycline
18593,tetracycline
18594,tetracycline
18595,tetracycline
18596,tetracycline
18597,tetracycline
18598,tetracycline
18602,streptomycin
18602,sulfisoxazole
18602,tetracycline
18607,ampicillin
18607,tetracycline
18608,ampicillin
18608,tetracycline
18609,ampicillin
18611,ampicillin
18611,tetracycline
18612,ampicillin
18612,tetracycline
18613,ampicillin
18614,ampicillin
18614,tetracycline
18615,ampicillin
18616,ampicillin
18619,tetracycline
18620,tetracycline
18621,tetracycline
18622,tetracycline
18641,ampicillin
18641,chloramphenicol
18641,streptomycin
18641,sulfisoxazole
18641,tetracycline
18642,ampicillin
18642,chloramphenicol
18642,streptomycin
18642,sulfisoxazole
18642,tetracycline
18643,ampicillin
18643,chloramphenicol
18643,streptomycin
18643,sulfisoxazole
18643,tetracycline
18644,sulfisoxazole
18644,tetracycline
18645,sulfisoxazole
18645,tetracycline
18646,sulfisoxazole
18646,tetracycline
18647,amoxicillin-clavulanic acid
18647,ampicillin
18647,cefoxitin
18647,ceftriaxone
18647,sulfisoxazole
18647,tetracycline
18658,streptomycin
18658,sulfisoxazole
18658,tetracycline
18659,amoxicillin-clavulanic acid
18659,ampicillin
18659,cefoxitin
18659,ceftiofur
18659,ceftriaxone
18659,sulfisoxazole
18659,tetracycline
18660,amoxicillin-clavulanic acid
18660,ampicillin
18660,cefoxitin
18660,ceftiofur
18660,ceftriaxone
18660,sulfisoxazole
18660,tetracycline
